lat,lon,alt,dop,speed
66.146683,18.235701,500.509,3.52,0.039
66.147319,18.229946,511.402,2.56,0.478
66.149598,18.22318,507.948,3.33,0.148
66.1515,18.214169,499.38,2.11,0.049
66.152782,18.213652,511.466,1.86,0.03
66.152825,18.213681,510.663,2.84,0.293
66.152749,18.213545,488.989,6.01,0.031
66.153117,18.214141,525.256,5.61,0.566
66.154942,18.214442,533.274,4.12,0.117
66.155828,18.211003,569.583,1.87,0.066
66.157175,18.207479,529.444,4.87,1.397
66.158096,18.20574,561.626,4.74,0.668
66.158914,18.204624,524.906,4.62,1.953
66.160549,18.201215,593.445,11.84,0.67
66.162307,18.198442,657.215,13.59,0.024
66.163202,18.194004,525.922,7.89,0.159
66.163718,18.191377,454.891,19.73,0.154
66.163773,18.188358,552.988,2.69,0.152
66.164643,18.185164,519.631,2.43,0.556
66.164624,18.183297,502.631,2.15,0.223
66.165718,18.180503,634.238,6.67,0.383
66.165909,18.178069,510.169,6.06,0.092
66.166176,18.176836,518.319,6.15,2.134
66.16645,18.176588,565.046,4.16,0.067
66.166969,18.1747,516.244,3.04,0.085
66.167244,18.174274,544.26,2.54,1.021
66.167634,18.173732,533.426,2.09,0.075
66.167371,18.173451,569.177,2.25,0.079
66.16774,18.172664,520.185,2.59,0.043
66.169579,18.171489,530.99,2.82,0.312
66.171181,18.169943,530.048,2.14,1.172
66.172039,18.169283,517.843,4.1,0.061
66.172292,18.170024,584.105,7.94,0.072
66.173294,18.16821,519.686,2.6,0.622
66.175837,18.16754,575.996,6.55,0.095
66.176859,18.166792,608.47,7.73,0.449
66.178123,18.166241,532.752,7.52,0.447
66.1793,18.166178,583.331,10.03,0.048
66.179114,18.167268,551.002,2.76,0.026
66.179548,18.167443,566.887,2.75,0.406
66.180024,18.168775,577.539,9.13,0.028
66.180471,18.169894,495.54,10.81,0.103
66.181802,18.171058,569.35,15.02,0.029
66.181702,18.171198,552.166,2.54,0.026
66.181777,18.170954,495.143,2.91,0.132
66.181698,18.171341,525.843,2.43,0.019
66.181697,18.171296,542.897,2.14,0.128
66.181732,18.170995,542.903,2.36,0.747
66.181659,18.171008,538.279,2.09,0.021
66.181639,18.171127,536.583,1.96,0.021
66.181693,18.171232,580.643,6.9,0.077
66.18167,18.170886,510.5,2.26,0.066
66.181646,18.171097,521.544,6.06,0.049
66.181778,18.170434,534.939,4.2,0.428
66.181287,18.172088,562.234,2.51,0.081
66.180694,18.17248,577.291,2.76,0.574
66.179955,18.17337,581.916,3.87,0.039
66.179439,18.173847,611.348,3.71,0.089
66.178597,18.172082,580.719,4.87,0.064
66.178248,18.171265,547.88,3.46,3.991
66.177473,18.171377,594.133,4.84,0.004
66.17781,18.172022,550.1,5.71,1.107
66.177768,18.17334,572.053,5.1,0.039
66.177907,18.173647,589.347,5.15,0.328
66.178784,18.174771,486.05,12.22,0.668
66.179724,18.17471,896.704,5.88,0.108
66.181032,18.173146,561.652,2.15,0.381
66.183236,18.173033,627.189,2.56,0.859
66.183294,18.173291,571.011,2.73,0.432
66.183462,18.17329,555.164,3.89,0.027
66.183378,18.173555,537.858,5.02,0.019
66.183436,18.173361,557.988,3.73,0.064
66.183478,18.173369,566.549,2.67,0.151
66.183378,18.173243,542.37,2.87,0.01
66.183394,18.173542,552.512,2.46,0.178
66.185927,18.178948,586.019,3.45,0.032
66.186343,18.17964,517.707,9.12,3.694
66.187015,18.179289,417.23,8.46,0.317
66.187936,18.179137,557.97,9.81,1.528
66.188783,18.178163,550.975,6.25,0.656
66.188883,18.17566,496.721,4.89,0.989
66.18961,18.173294,587.149,4.94,3.621
66.188568,18.171725,542.76,3.74,0.044
66.187906,18.169223,529.754,3.73,0.036
66.18679,18.168225,576.533,8.4,0.295
66.186606,18.166823,564.461,5.35,0.045
66.186295,18.167228,504.452,4.24,0.073
66.187164,18.160619,515.182,3.5,0.418
66.186676,18.159744,536.337,3.28,0.64
66.187037,18.157707,522.283,3.6,0.908
66.187452,18.1555,596.68,6.19,1.593
66.187044,18.154253,540.721,4.48,0.183
66.186646,18.154421,523.209,4.05,0.217
66.186415,18.152819,497.764,7.32,0.041
66.186459,18.152886,536.79,2.0,0.012
66.186541,18.152617,547.053,2.39,0.656
66.186493,18.152616,531.99,3.14,0.196
66.186441,18.152818,576.255,2.08,0.074
66.186476,18.152829,547.69,2.47,0.14
66.18626,18.151583,487.495,2.87,1.774
66.186547,18.150026,532.747,2.25,0.046
66.187498,18.150468,540.176,1.98,0.014
66.187306,18.152625,549.95,7.86,0.851
66.187925,18.153931,545.025,2.32,0.042
66.189097,18.15244,560.109,2.76,0.301
66.190741,18.153299,462.867,3.35,0.15
66.19099,18.154144,537.999,3.81,0.05
66.191925,18.154153,585.659,3.96,0.05
66.192497,18.153443,409.345,21.96,0.024
66.193868,18.153277,551.41,5.39,0.096
66.194941,18.152638,528.915,3.34,0.025
66.195045,18.150815,564.221,2.65,0.191
66.194732,18.150473,558.302,3.01,0.03
66.194289,18.15015,596.084,3.47,3.205
66.19399,18.150517,556.517,4.88,0.149
66.194233,18.15137,510.715,4.62,0.007
66.194053,18.150973,513.974,10.65,0.011
66.194035,18.150579,547.419,1.96,0.024
66.193787,18.150928,542.011,4.95,0.438
66.194121,18.150522,577.435,2.34,0.044
66.194057,18.150531,531.965,4.36,0.07
66.194122,18.150535,531.272,3.94,0.008
66.193959,18.15095,570.085,2.94,0.02
66.194246,18.150403,528.734,8.95,0.104
66.193999,18.15062,546.487,2.13,0.015
66.194172,18.150359,575.764,2.72,0.174
66.193866,18.14894,562.434,7.06,0.034
66.194242,18.149328,549.041,4.49,0.385
66.194718,18.149027,536.286,3.45,2.763
66.194996,18.148338,553.743,2.08,0.025
66.195715,18.147642,544.129,1.87,0.055
66.195604,18.146863,556.321,3.68,0.19
66.196693,18.147962,561.195,5.05,0.207
66.197469,18.149699,597.197,4.01,0.278
66.197531,18.150662,578.767,3.4,0.215
66.196528,18.15186,547.152,3.06,0.179
66.195395,18.152336,549.646,3.47,0.36
66.193738,18.152245,567.904,4.19,1.66
66.190509,18.139194,558.297,2.79,0.93
66.187584,18.124511,544.346,4.14,0.024
66.186878,18.125221,570.695,5.86,0.047
66.186265,18.124431,629.913,7.23,0.103
66.185474,18.11756,552.371,7.08,0.713
66.185235,18.114971,547.145,16.02,0.121
66.185226,18.114867,536.222,1.72,0.028
66.185238,18.114779,539.358,3.01,0.094
66.185233,18.114603,521.603,2.64,0.085
66.185542,18.113762,629.981,7.08,0.158
66.181715,18.10248,522.105,6.68,0.11
66.182164,18.099867,536.123,7.23,0.092
66.18218,18.096995,422.651,7.2,0.155
66.182489,18.098411,567.157,8.91,0.331
66.182955,18.095074,468.618,3.09,0.193
66.182888,18.094348,529.929,2.38,0.126
66.18288,18.093437,526.416,14.85,0.033
66.182729,18.091927,545.385,9.54,0.332
66.182945,18.090693,550.625,6.77,0.116
66.182828,18.089351,568.203,6.75,0.276
66.183643,18.093417,518.529,7.6,0.101
66.182908,18.094159,634.391,4.13,0.119
66.184246,18.097141,526.265,16.29,0.039
66.183941,18.098051,480.96,8.95,0.39
66.18421,18.099696,573.374,6.4,0.57
66.184149,18.100552,554.087,2.85,0.103
66.184136,18.101451,507.428,5.13,0.027
66.184943,18.101731,571.044,24.33,0.904
66.185358,18.100859,495.885,6.4,0.047
66.185617,18.100834,542.609,2.05,0.037
66.185557,18.101046,531.181,3.95,0.13
66.185602,18.100896,527.345,3.88,0.173
66.185625,18.100706,540.054,3.97,0.153
66.185605,18.100943,543.23,3.64,0.086
66.185535,18.100855,547.651,3.68,0.335
66.185539,18.102645,578.014,3.88,0.292
66.186848,18.1035,587.478,4.15,0.137
66.187007,18.104008,541.247,4.25,0.118
66.186606,18.104173,477.146,3.7,0.646
66.186379,18.104297,545.733,4.32,0.141
66.186327,18.105347,548.777,9.26,0.501
66.18649,18.107239,563.97,2.86,0.174
66.186674,18.108335,532.719,2.36,0.094
66.186855,18.107875,523.047,2.13,0.574
66.186405,18.108342,535.221,1.9,1.2
66.186465,18.109732,535.22,2.21,0.042
66.187393,18.110825,598.866,15.07,0.403
66.187359,18.111546,477.154,14.9,0.031
66.187658,18.113181,461.914,5.41,0.131
66.187109,18.113444,564.822,3.59,0.065
66.187277,18.115417,555.92,2.84,0.091
66.187704,18.115626,514.772,2.48,0.504
66.187709,18.115649,547.65,1.7,0.029
66.188003,18.115592,549.073,2.35,0.221
66.187893,18.115381,473.04,4.39,0.009
66.188315,18.115759,608.457,5.0,0.048
66.187805,18.115671,539.94,4.12,0.063
66.18784,18.115343,515.82,2.75,0.032
66.187817,18.115567,531.305,2.52,0.032
66.187865,18.115506,542.872,2.34,0.048
66.187781,18.115527,514.942,5.8,0.03
66.187714,18.115581,501.086,3.87,0.065
66.187819,18.115551,538.258,2.17,0.101
66.187798,18.115585,528.386,2.89,0.159
66.187816,18.115417,514.75,3.72,0.044
66.188127,18.115483,544.908,2.05,0.023
66.187787,18.115753,531.829,2.77,0.922
66.188302,18.117203,523.575,3.32,0.808
66.192218,18.122103,525.256,2.22,0.687
66.193911,18.121776,524.39,2.37,0.898
66.195038,18.123029,598.3,5.12,0.15
66.200219,18.113711,543.377,6.45,0.676
66.200882,18.10533,552.436,7.5,0.494
66.201781,18.100263,555.008,4.25,0.358
66.20402,18.090225,586.341,4.7,2.438
66.202749,18.088417,566.193,4.99,1.276
66.202592,18.087671,553.348,2.97,0.078
66.20283,18.087424,514.983,5.58,0.1
66.202517,18.087384,564.79,2.72,0.384
66.202352,18.087608,531.35,3.28,0.674
66.202335,18.087174,536.738,2.73,0.071
66.202295,18.08746,529.657,1.75,0.012
66.202239,18.08756,538.891,2.76,0.191
66.20232,18.087386,544.468,2.89,0.025
66.202239,18.087274,552.276,3.11,0.023
66.202248,18.087409,554.25,2.61,0.774
66.203028,18.087808,628.146,2.85,0.112
66.203101,18.088237,576.974,5.23,0.117
66.202533,18.087578,549.804,3.8,0.039
66.202581,18.087443,557.652,3.96,0.007
66.202821,18.088246,554.193,5.23,2.992
66.202248,18.088813,561.899,6.62,0.355
66.202654,18.088878,570.392,2.6,0.076
66.202847,18.089499,574.779,9.7,0.199
66.202929,18.089505,566.776,10.36,0.225
66.202713,18.09051,732.594,11.47,0.031
66.202462,18.091498,690.257,12.7,0.021
66.20222,18.092419,546.116,2.5,0.071
66.202042,18.092343,564.492,5.79,0.058
66.201995,18.091772,571.89,6.12,0.103
66.201878,18.091365,511.83,4.69,0.334
66.201682,18.090861,488.162,19.08,0.035
66.201699,18.091249,554.725,1.96,0.02
66.201731,18.091444,551.511,2.63,0.059
66.201805,18.092063,531.132,5.94,0.016
66.201673,18.090912,543.554,2.4,0.74
66.201803,18.090993,570.44,3.06,0.581
66.202333,18.090918,537.885,3.18,0.093
66.202752,18.090689,533.689,4.49,0.057
66.203415,18.090254,558.972,5.86,0.504
66.203784,18.089537,553.462,4.98,0.492
66.20405,18.088493,563.176,4.87,0.506
66.20446,18.086789,521.294,5.96,0.176
66.204712,18.086897,556.772,4.41,1.266
66.204214,18.086961,530.108,5.11,0.355
66.204922,18.08404,554.584,10.76,0.177
66.205647,18.083656,572.822,21.79,0.584
66.205701,18.083391,534.815,4.63,0.038
66.206093,18.083143,547.276,2.92,0.118
66.206823,18.08303,563.89,5.02,0.066
66.2068,18.083131,580.39,3.28,0.024
66.206822,18.082836,560.633,2.5,0.309
66.206784,18.083123,571.447,1.64,0.019
66.206777,18.08305,574.552,1.93,0.011
66.20686,18.083037,575.018,2.26,0.014
66.206844,18.082927,574.741,3.15,0.453
66.206796,18.083018,565.307,3.0,0.106
66.207154,18.083328,583.733,3.43,0.171
66.207035,18.082666,558.354,3.65,0.101
66.207125,18.082766,577.391,1.89,0.012
66.207488,18.082614,607.114,9.63,0.088
66.207331,18.082642,551.054,15.73,0.016
66.20731,18.082721,576.704,5.96,0.027
66.207383,18.082608,557.295,4.2,0.008
66.207285,18.082669,566.871,1.88,0.015
66.207335,18.082675,570.982,1.87,0.105
66.206978,18.082755,579.304,3.3,0.511
66.20702,18.082602,574.897,4.38,0.021
66.207002,18.082586,575.987,3.43,0.074
66.206996,18.082659,567.513,3.47,0.995
66.207112,18.0824,580.054,3.46,0.073
66.207071,18.0819,560.783,3.22,0.536
66.206267,18.081678,563.024,4.69,0.206
66.205742,18.079259,518.007,5.3,0.017
66.20549,18.076918,568.957,3.31,0.043
66.207111,18.069001,598.307,2.56,0.022
66.207221,18.06898,557.398,1.96,0.012
66.207289,18.068429,558.042,2.72,0.394
66.207532,18.060607,545.071,3.37,0.032
66.207824,18.059728,552.688,2.9,0.185
66.207865,18.060125,522.216,2.43,0.037
66.20794,18.060311,539.212,2.49,0.361
66.20808,18.05746,553.137,6.91,0.849
66.207941,18.056943,561.564,2.13,0.124
66.20757,18.054634,490.252,24.97,0.551
66.207628,18.054227,540.826,2.45,0.029
66.208097,18.05236,563.517,3.2,0.787
66.208354,18.050267,547.316,2.75,0.009
66.209214,18.050864,539.065,2.37,1.132
66.209531,18.051724,533.182,1.99,0.549
66.20934,18.052075,520.612,4.23,0.153
66.209304,18.051924,432.9,2.68,0.117
66.209452,18.051983,527.703,3.25,0.133
66.209426,18.051886,549.577,2.85,0.013
66.20936,18.052358,495.812,2.65,0.112
66.209401,18.051848,534.355,2.49,0.276
66.209406,18.05192,510.529,9.79,0.042
66.209446,18.051808,519.497,4.17,0.132
66.209364,18.052036,555.241,2.92,0.052
66.208888,18.054513,552.835,2.38,0.54
66.208088,18.055458,539.731,10.97,0.461
66.20721,18.056027,490.065,5.9,0.135
66.207728,18.057227,562.156,12.55,1.166
66.207122,18.056349,562.762,15.67,0.414
66.206407,18.056297,478.177,3.06,0.689
66.206206,18.055704,596.876,3.59,2.062
66.205783,18.056234,574.481,5.39,0.235
66.20564,18.056078,543.113,12.87,0.5
66.205498,18.056036,515.728,18.98,0.495
66.205805,18.056053,566.939,6.12,0.345
66.205467,18.055674,543.072,4.06,0.757
66.205264,18.055495,630.182,8.45,0.143
66.204069,18.055156,515.032,5.59,0.177
66.203738,18.056414,570.588,4.92,1.028
66.203703,18.054337,525.598,4.9,0.047
66.203603,18.053502,548.652,5.78,0.04
66.203215,18.052318,502.281,4.88,0.035
66.202829,18.050908,521.147,4.37,0.101
66.202747,18.051078,509.945,3.44,0.08
66.20235,18.050969,517.405,2.98,0.364
66.201395,18.05015,533.532,3.01,0.023
66.201301,18.049041,569.136,4.95,0.816
66.201479,18.048481,519.148,6.53,0.188
66.201543,18.046374,433.974,4.78,0.022
66.201403,18.047536,555.798,5.75,0.054
66.201337,18.048404,516.563,16.22,0.182
66.201448,18.048432,507.449,12.1,0.146
66.201516,18.048133,527.71,3.73,0.11
66.201718,18.04819,586.676,8.15,0.104
66.201541,18.048347,512.167,3.55,0.024
66.201359,18.048302,524.754,3.61,0.081
66.20155,18.048108,517.425,4.81,0.347
66.201367,18.048177,494.5,3.63,0.025
66.201569,18.048067,503.668,4.19,0.734
66.201656,18.04822,517.029,3.82,0.639
66.20174,18.047723,475.181,4.3,0.197
66.201764,18.048141,531.04,3.62,0.045
66.201663,18.048182,524.445,2.21,0.031
66.202672,18.046571,509.083,3.62,0.221
66.203332,18.046867,567.342,3.67,0.161
66.202802,18.04086,496.387,2.8,0.049
66.202962,18.037804,510.642,2.57,0.501
66.2032,18.03041,544.054,3.05,0.021
66.204041,18.028491,504.387,3.55,0.49
66.204461,18.022834,499.256,4.55,0.148
66.205721,18.022394,495.979,3.6,0.352
66.205841,18.021727,501.411,2.6,0.043
66.205617,18.022348,513.369,2.18,0.238
66.204192,18.022269,494.43,4.38,0.756
66.207477,18.018743,550.712,4.73,0.205
66.209298,18.008158,503.758,8.53,0.688
66.211905,17.999547,514.7,5.82,0.862
66.213339,17.996565,528.553,6.43,0.216
66.213847,17.99311,523.755,8.57,0.047
66.214979,17.994143,537.471,4.11,0.653
66.214757,17.996287,461.731,4.96,1.085
66.214755,17.995912,520.681,11.73,0.037
66.214914,17.996011,528.975,8.94,0.011
66.214939,17.995913,539.637,2.72,0.01
66.21498,17.995986,550.301,6.66,0.009
66.215153,17.996214,554.213,3.54,0.016
66.21464,17.99591,474.796,2.95,1.132
66.215178,17.995856,601.691,4.26,2.418
66.214832,17.996479,474.197,6.5,0.677
66.214476,17.996896,541.702,7.33,0.173
66.21373,17.997444,498.814,2.57,0.06
66.213573,17.998662,520.829,4.31,0.405
66.213494,17.994969,521.304,3.6,0.157
66.213554,17.994892,503.792,1.77,0.016
66.213725,17.995151,557.372,2.06,0.458
66.213593,17.994919,519.115,2.35,0.012
66.213675,17.994874,531.926,2.73,0.152
66.213654,17.994984,516.639,2.33,0.015
66.213859,17.994978,563.683,5.89,0.022
66.214034,17.994913,538.79,4.87,1.151
66.213744,17.994173,527.551,6.83,0.323
66.214111,17.994098,566.827,3.49,5.69
66.213925,17.995045,526.76,3.82,0.687
66.214079,17.995542,525.048,3.56,1.493
66.214879,17.995117,518.865,3.67,0.081
66.214725,17.995018,555.502,4.18,0.121
66.214289,17.994982,495.857,6.62,1.041
66.215022,17.995789,547.624,3.9,0.032
66.215386,17.994273,530.726,11.17,0.585
66.214806,17.995829,376.567,6.14,0.385
66.215135,17.994495,508.826,10.29,0.117
66.215077,17.99521,557.445,5.57,0.08
66.215057,17.994611,543.876,3.08,0.002
66.215003,17.994698,564.215,4.26,0.092
66.215553,17.995249,595.811,7.07,0.098
66.215058,17.994673,524.904,5.83,0.81
66.215198,17.994371,526.448,3.31,1.582
66.215137,17.994574,532.083,2.05,0.02
66.215417,17.99495,538.038,2.61,0.024
66.215013,17.995293,536.372,3.13,0.706
66.215114,17.995533,555.407,6.37,0.511
66.214972,17.995579,531.319,1.78,0.012
66.215008,17.995596,542.032,2.57,0.621
66.214853,17.995905,532.99,2.17,0.088
66.214967,17.995541,535.146,1.78,0.028
66.214639,17.995733,502.488,3.24,0.354
66.214937,17.995589,526.979,3.81,0.094
66.214969,17.995211,525.973,3.64,0.036
66.214931,17.99607,508.175,3.02,0.337
66.21481,17.995852,506.617,19.54,0.647
66.214538,17.995074,576.401,3.13,0.018
66.214927,17.995549,527.516,2.64,0.023
66.214866,17.995687,534.373,4.04,0.092
66.21485,17.995538,533.779,3.54,0.209
66.214276,17.991212,534.407,2.18,0.072
66.214444,17.989583,519.353,7.03,0.5
66.216575,17.981736,525.197,4.83,0.9
66.219091,17.977399,494.34,5.46,0.149
66.220065,17.974923,496.946,4.84,0.263
66.220935,17.966416,482.799,4.49,0.14
66.22207,17.962218,510.633,4.32,0.852
66.219698,17.952555,927.2,10.06,0.192
66.218879,17.956832,548.119,3.94,0.186
66.217786,17.960007,515.652,3.06,0.131
66.216305,17.959907,421.096,4.22,0.23
66.21618,17.963083,634.094,6.61,0.11
66.21497,17.962793,487.596,7.6,0.49
66.21459,17.965826,488.284,5.8,0.871
66.213906,17.965154,507.126,6.75,0.607
66.216717,17.981315,131.145,9.34,0.139
66.213174,17.968441,512.726,2.11,0.185
66.213203,17.970395,498.242,2.85,0.013
66.213369,17.974178,416.265,11.27,0.16
66.212224,17.973123,474.173,3.8,0.838
66.211331,17.974107,465.0,4.68,0.047
66.214334,17.974653,475.268,7.15,0.876
66.214775,17.975026,514.944,1.59,0.007
66.215094,17.975074,458.679,5.15,0.075
66.214645,17.975334,541.981,2.47,0.067
66.214701,17.975326,482.306,2.64,0.199
66.214549,17.974875,516.248,3.36,0.008
66.214977,17.974474,452.194,6.67,0.061
66.214599,17.97737,554.638,3.76,0.58
66.215926,17.97604,546.361,2.82,0.207
66.216851,17.972955,512.99,3.28,0.099
66.217965,17.968414,546.029,4.78,0.056
66.217455,17.967688,538.377,3.0,0.065
66.217857,17.967227,512.463,2.9,0.031
66.217704,17.966989,529.839,3.96,0.396
66.217466,17.967441,487.185,6.81,3.082
66.217756,17.967225,529.948,3.24,0.018
66.217608,17.967516,525.943,2.71,0.76
66.217492,17.967537,499.506,2.19,0.016
66.217682,17.967422,497.465,10.35,0.093
66.217336,17.967586,497.919,2.85,0.3
66.217129,17.96815,540.166,2.43,0.131
66.217745,17.968918,518.759,2.39,0.087
66.21844,17.969247,528.456,6.06,5.786
66.219503,17.96975,450.434,13.35,0.05
66.220484,17.967,532.236,13.81,1.209
66.221169,17.965667,462.598,9.98,0.092
66.223193,17.961962,449.183,4.07,0.879
66.223449,17.958122,491.904,2.96,0.356
66.224042,17.954356,512.538,3.98,0.153
66.225286,17.953114,486.341,4.05,0.081
66.225977,17.950913,502.724,6.54,0.306
66.225168,17.952776,509.57,2.37,0.036
66.225119,17.95245,491.433,10.17,0.745
66.223592,17.954114,493.903,4.07,0.199
66.223416,17.95551,511.061,6.5,0.37
66.222774,17.955327,920.174,7.68,0.822
66.224071,17.954209,527.384,4.32,0.044
66.224445,17.953927,384.066,5.45,0.073
66.223849,17.954605,570.378,4.96,0.069
66.223878,17.954601,483.475,1.7,0.03
66.224117,17.954335,521.738,2.63,0.223
66.223896,17.954003,409.592,5.46,0.005
66.223926,17.954061,447.143,8.22,1.084
66.22457,17.954493,473.191,3.57,0.712
66.222562,17.954411,617.526,3.48,0.103
66.224097,17.954111,494.612,3.08,0.826
66.224161,17.954835,469.016,2.87,0.052
66.224148,17.95284,449.083,2.73,0.013
66.224168,17.954362,508.617,2.12,0.026
66.223901,17.956983,500.001,4.16,1.232
66.22472,17.95661,504.764,2.76,0.616
66.225021,17.959393,370.041,4.75,0.068
66.225402,17.963293,514.109,2.26,0.247
66.224564,17.96517,464.706,3.38,0.632
66.224464,17.966344,484.307,6.29,0.501
66.225563,17.966813,512.84,6.89,1.506
66.225846,17.966103,516.919,7.76,0.057
66.225249,17.968405,520.834,5.8,0.117
66.225159,17.970304,525.845,7.03,0.714
66.224936,17.970202,549.753,9.83,0.164
66.224865,17.970585,534.364,10.13,0.025
66.224741,17.971637,515.274,7.16,0.156
66.224579,17.972253,496.452,10.33,0.096
66.225021,17.97157,526.17,7.92,0.027
66.224583,17.972777,505.211,6.55,0.024
66.224626,17.971718,515.518,5.78,0.209
66.225374,17.970739,542.365,3.33,0.018
66.225733,17.969071,549.824,23.88,0.177
66.225753,17.969091,497.524,2.13,0.043
66.226073,17.968828,521.801,3.56,0.676
66.225914,17.968989,498.14,4.12,0.026
66.22596,17.968876,487.401,3.34,2.507
66.225291,17.967074,480.837,4.4,0.055
66.225826,17.969022,521.799,2.88,0.164
66.225936,17.969146,516.822,4.69,0.046
66.226176,17.969347,497.85,6.93,0.025
66.226408,17.969088,525.239,4.22,0.159
66.226908,17.968309,533.276,3.59,0.632
66.227527,17.969026,515.289,4.89,0.022
66.227506,17.969133,517.788,3.34,0.08
66.227754,17.969075,510.428,4.15,0.663
66.227534,17.969568,553.372,3.46,0.14
66.227705,17.968732,464.681,3.06,0.036
66.227641,17.969178,532.788,6.78,0.222
66.227513,17.969134,492.372,4.83,0.032
66.227703,17.96917,525.822,5.33,0.845
66.227535,17.969031,493.289,3.64,0.033
66.22764,17.96886,467.332,9.71,0.399
66.228195,17.969679,644.559,5.03,0.19
66.22738,17.970181,512.881,1.89,0.066
66.227365,17.970679,519.57,6.56,1.629
66.227666,17.970837,513.63,3.3,0.399
66.2277,17.971258,507.376,2.2,0.17
66.228371,17.971277,515.744,2.34,0.06
66.228782,17.971052,507.998,5.33,0.088
66.228693,17.971454,535.846,4.31,0.495
